"型号品名";"规格";"加工要求";"单位";"进货价";"销售价";"类别";"品牌";"goodsID"
"VB-090裥棉床笠";"180*200*25";"停产";"件";"273.00";"819.00";"床上用品";"慕思.V6";"3090"
"QFC1-119芭莎小方抱枕套";"45*45";;"个";"51.00";"153.00";"床上用品";"慕思.V6";"410"
"QFD1-003B金海岸宽边枕套";"52*91";;"个";"80.00";"240.00";"床上用品";"慕思.V6";"2334"
"QFZ1-019被套";"220*240";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"7669"
"QFC1-009路虎小方抱枕套";"45*45";;"个";"54.00";"153.00";"床上用品";"慕思.V6";"380"
"QFZ1-009单层床笠";"150*200*17";"H2-9082B";"件";"0.00";"0.00";"床上用品";"慕思.V6";"5235"
"QFB1-033幸福花开小方抱枕芯";"45*45";;"个";"34.00";"96.00";"床上用品";"慕思.V6";"431"
"QFD1-013忠政宽边枕套";"52*85";;"个";"75.00";"225.00";"床上用品";"慕思.V6";"513"
"QFC1-009路虎床上用品7件套";"180*200";"被套被胆各1/250*240/枕套枕芯各2/52*85/床笠";"套";"0.00";"3678.00";"床上用品";"慕思.V6";"4841"
"QFC1-032观澜床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1237.00";"3711.00";"床上用品";"慕思.V6";"401"
"QFB1-115深海裥棉床笠";"150*200*30";;"件";"0.00";"900.00";"床上用品";"慕思.V6";"2463"
"QFD1-123左右小方抱枕套";"45*45";;"个";"45.00";"135.00";"床上用品";"慕思.V6";"542"
"QFC1-009路虎床上用品4件套";"180*200";"床笠1/180*200*25+被套1/220*240+枕套2/48*75";"套";"782.04";"2394.00";"床上用品";"慕思.V6";"3428"
"QFD1-002F1床上用品7件套";"180*200";"被套被芯各1/250*240/枕套枕芯各2/52*85/床笠180*200";"套";"0.00";"4743.00";"床上用品";"慕思.V6";"5057"
"BFC1-011床架外套";"180*200";"C062/V-1+22";"件";"0.00";"2910.00";"床上用品";"慕思.V6";"4983"
"VB-099被套";"250*240";"停产";"件";"433.00";"1147.00";"床上用品";"慕思.V6";"2312"
"QFB1-019生活家小方抱枕套";"45*45";;"个";"48.00";"138.00";"床上用品";"慕思.V6";"423"
"QFZ1-031被套";"250*240";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"8154"
"QFD1-010薰衣草被套";"250*240";;"件";"650.00";"1950.00";"床上用品";"慕思.V6";"502"
"QFA1-002爱妮岛小抱枕芯";"45*45";;"个";"34.00";"96.00";"床上用品";"慕思.V6";"227"
"QFC1-013莎朗裥棉床笠";"150*200*25";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"2331"
"QFB1-113格调裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"449"
"QFA1-002枕芯";"52*85";;"个";"0.00";"243.00";"床上用品";"慕思.V6";"4700"
"QFD1-107憩被套";"250*240";;"件";"480.00";"1440.00";"床上用品";"慕思.V6";"533"
"QFD1-123床品5件套";"180*200";"被套250*240+2枕套52*85+小方抱枕套45*45+床笠180*200*25";"套";"0.00";"0.00";"床上用品";"慕思.V6";"5358"
"QFA1-002爱妮岛床品12件套";"D=220";"被套1+被芯1+裥棉床笠1+枕芯2+枕套2+单层床笠1+小抱枕套1+小抱枕芯1+圆形抱枕套1+圆形抱枕芯1";"套";"2087.00";"6261.00";"床上用品";"慕思.V6";"2226"
"VB-039被套";"250*240";"停产";"件";"525.00";"1400.00";"床上用品";"慕思.V6";"3079"
"QFC1-032观澜裥棉床笠";"150*200*12";;"件";"0.00";"819.00";"床上用品";"慕思.V6";"5232"
"QFB1-143A枕套";"52*85";;"个";"0.00";"0.00";"床上用品";"慕思.V6";"7008"
"VZ-002小长方抱枕套";"35*55";"停产";"个";"36.00";"120.00";"床上用品";"慕思.V6";"3101"
"QFB1-019生活家床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1268.00";"3804.00";"床上用品";"慕思.V6";"418"
"QFD1-006红玫瑰裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"491"
"V6日本棉枕芯";"52*85";;"个";"81.00";"243.00";"床上用品";"慕思.V6";"223"
"QFC1-011旧金山床品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1368.00";"4104.00";"床上用品";"慕思.V6";"389"
"QFB1-091迷你小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"438"
"QFB1-115被芯";"250*240";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"4691"
"QFD1-016V爱宽边枕套";"52*85";;"个";"100.00";"300.00";"床上用品";"慕思.V6";"523"
"QFC1-032观澜裥棉床笠";"150*200*34";"配29公分高床垫使用";"件";"0.00";"981.00";"床上用品";"慕思.V6";"2294"
"QFB1-121韵裥棉床笠";"150*200*20";;"件";"0.00";"819.00";"床上用品";"慕思.V6";"7183"
"QFD1-129钻影信封枕套";"52*85";;"个";"80.00";"240.00";"床上用品";"慕思.V6";"548"
"QFB1-143单层床笠";"180*200";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"7664"
"VB-090被芯";"250*240";;"件";"242.00";"798.00";"床上用品";"慕思.V6";"3091"
"QFC1-119芭莎信封枕套";"52*85";;"个";"77.00";"231.00";"床上用品";"慕思.V6";"409"
"QFD1-003B金海岸宽边枕套";"52*85";;"个";"80.00";"240.00";"床上用品";"慕思.V6";"481"
"QFB1-148床笠";"180*200";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"7662"
"QFC1-009路虎柔美枕套";"52*91";;"个";"53.00";"158.00";"床上用品";"慕思.V6";"2227"
"QFZ1-009单层床笠";"180*200*25";"9055";"件";"168.00";"480.00";"床上用品";"慕思.V6";"4054"
"QFD1-123被芯";"250*240";;"件";"0.00";"798.00";"床上用品";"慕思.V6";"6137"
"QFB1-033幸福花开小方抱枕套";"45*45";;"个";"66.00";"189.00";"床上用品";"慕思.V6";"430"
"QFD1-013忠政被套";"250*240";;"件";"350.00";"1050.00";"床上用品";"慕思.V6";"512"
"QFC1-009路虎床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕芯2+枕套2";"套";"1226.00";"3678.00";"床上用品";"慕思.V6";"376"
"QFB1-146挪威森林被套";"220*240";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"7755"
"QFC1-013莎朗小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"400"
"QFB1-115深海裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"456"
"QFD1-123左右信封枕套";"52*85";;"个";"80.00";"240.00";"床上用品";"慕思.V6";"541"
"QFD1-002F1床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1581.00";"4743.00";"床上用品";"慕思.V6";"472"
"QFB1-019生活家信封枕套";"52*91";;"个";"74.00";"221.00";"床上用品";"慕思.V6";"2336"
"QFD1-010薰衣草床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1591.00";"4773.00";"床上用品";"慕思.V6";"501"
"QFA1-002爱妮岛小方抱枕套";"45*45";;"个";"54.00";"153.00";"床上用品";"慕思.V6";"226"
"QFC1-013莎朗裥棉床笠";"150*200*29";;"件";"0.00";"900.00";"床上用品";"慕思.V6";"2330"
"QFB1-113格调裥棉床笠";"90*200";"分体床笠";"件";"179.00";"536.00";"床上用品";"慕思.V6";"448"
"VB-099被芯";"250*240";;"件";"242.00";"789.00";"床上用品";"慕思.V6";"2489"
"QFB1-121小方抱枕芯";"常规";;"个";"0.00";"0.00";"床上用品";"慕思.V6";"4701"
"QFD1-107憩床上用品7件套";"150*200";"V3-C224/被套1+被芯1+枕套2+枕芯2+裥棉床笠1/配22公分床垫";"套";"1402.00";"4083.00";"床上用品";"慕思.V6";"2324"
"VB-060信封枕套";"52*85";"停产";"个";"64.00";"210.50";"床上用品";"慕思.V6";"3085"
"QFC1-032观澜裥棉床笠";"150*190*25";;"件";"0.00";"819.00";"床上用品";"慕思.V6";"5103"
"VZ-002信封枕套";"52*85";"停产";"个";"69.00";"225.00";"床上用品";"慕思.V6";"3100"
"QFB1-006天鹅堡小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"417"
"QFD1-006红玫瑰被套";"250*240";;"件";"560.00";"1680.00";"床上用品";"慕思.V6";"490"
"QFA1-002爱妮岛圆形裥棉床笠";"D=231";;"件";"481.00";"1374.00";"床上用品";"慕思.V6";"222"
"VB-013床架外套";"150*200";"C023";"件";"0.00";"0.00";"床上用品";"慕思.V6";"4787"
"QFC1-010凯旋门小方包枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"388"
"QFB1-091迷你小方抱枕套";"45*45";;"个";"50.00";"150.00";"床上用品";"慕思.V6";"437"
"QFD1-016V爱裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"522"
"QFC1-032观澜裥棉床笠";"180*200*34";"配29公分高床垫使用";"件";"0.00";"981.00";"床上用品";"慕思.V6";"2293"
"QFB1-121韵裥棉床笠";"180*200*30";;"件";"0.00";"983.00";"床上用品";"慕思.V6";"7095"
"QFD1-129钻影裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"547"
"QFC1-119芭莎裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"408"
"BFB1-006床架外套";"150*200";"V3-C012";"件";"0.00";"0.00";"床上用品";"慕思.V6";"6502"
"QFD1-003B金海岸裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"480"
"QFD1-131海珀小方抱枕芯";"45*45";;"个";"34.00";"96.00";"床上用品";"慕思.V6";"564"
"QFB1-148小方抱枕套";"45*45";;"个";"0.00";"0.00";"床上用品";"慕思.V6";"7661"
"QFC1-009路虎柔美枕套";"52*85";;"个";"63.00";"189.00";"床上用品";"慕思.V6";"378"
"QFZ1-009单层床笠";"180*200*30";;"件";"198.00";"576.00";"床上用品";"慕思.V6";"2321"
"QFB1-033幸福花开花边枕套";"52*85";;"个";"127.00";"363.00";"床上用品";"慕思.V6";"429"
"QFD1-013忠政床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1201.00";"3603.00";"床上用品";"慕思.V6";"511"
"QFB1-146单层床笠";"180*200*25";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"7748"
"QFC1-013莎朗小方抱枕套";"45*45";;"个";"51.00";"153.00";"床上用品";"慕思.V6";"399"
"QFB1-115深海裥棉床笠";"90*200";"分体床笠";"件";"179.00";"536.00";"床上用品";"慕思.V6";"455"
"QFD1-123左右裥棉床笠";"180*200*25";;"件";"0.00";"819.00";"床上用品";"慕思.V6";"5294"
"QFB1-143单层床笠";"180*200*30";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"6973"
"VB-090被套";"250*240";"停产";"件";"420.00";"1404.00";"床上用品";"慕思.V6";"3092"
"QFD1-029炽爱小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"557"
"QFB1-019生活家信封枕套";"52*85";;"个";"77.00";"221.00";"床上用品";"慕思.V6";"422"
"QFD1-008极光小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"500"
"QFA1-002爱妮岛单层布床笠";"D=200*20";"颜色1;9082";"件";"300.86";"921.00";"床上用品";"慕思.V6";"3520"
"QFC1-013莎朗裥棉床笠";"90*200";"分体床笠";"件";"179.00";"536.00";"床上用品";"慕思.V6";"397"
"QFB1-113格调被套";"250*240";;"件";"360.00";"1080.00";"床上用品";"慕思.V6";"447"
"QFB1-091迷你床上用品6件套";"180*200";"被套1+被芯1+枕套2+枕芯2";"套";"848.00";"2544.00";"床上用品";"慕思.V6";"2486"
"QFB1-121枕芯";"52*85";;"个";"0.00";"0.00";"床上用品";"慕思.V6";"4702"
"QFD1-107憩床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1361.00";"4083.00";"床上用品";"慕思.V6";"532"
"VB-060裥棉床笠";"180*200*25";"停产";"件";"273.00";"819.00";"床上用品";"慕思.V6";"3086"
"QFC1-032观澜裥棉床笠";"180*200";"9055";"件";"0.00";"819.00";"床上用品";"慕思.V6";"4536"
"QFD1-001步步高升小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"471"
"QFB1-143被套";"220*240";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"7667"
"VZ-002被芯";"250*240";;"件";"242.00";"798.00";"床上用品";"慕思.V6";"3099"
"QFB1-006天鹅堡小方抱枕套";"45*45";;"个";"51.00";"153.00";"床上用品";"慕思.V6";"416"
"QFD1-006红玫瑰床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1441.00";"4323.00";"床上用品";"慕思.V6";"489"
"QFA1-002爱妮岛被芯";"250*240";;"件";"393.00";"798.00";"床上用品";"慕思.V6";"221"
"QFB1-121三件套";"250*240";"被套250*240+2枕套52*85";"套";"0.00";"0.00";"床上用品";"慕思.V6";"6860"
"QFC1-010凯旋门小方抱枕套";"45*45";;"个";"51.00";"153.00";"床上用品";"慕思.V6";"387"
"QFB1-091迷你信封枕套";"52*91";;"个";"60.00";"180.00";"床上用品";"慕思.V6";"2228"
"QFD1-016V爱被套";"250*240";;"件";"470.00";"1410.00";"床上用品";"慕思.V6";"521"
"QFC1-032观澜裥棉床笠";"180*200";"9266/天丝";"件";"268.00";"819.00";"床上用品";"慕思.V6";"2038"
"QFB1-121韵裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"463"
"QFD1-129钻影被套";"250*240";;"件";"560.00";"1680.00";"床上用品";"慕思.V6";"546"
"QFC1-119芭莎裥棉床笠";"90*200";"分体床笠";"件";"179.00";"536.00";"床上用品";"慕思.V6";"407"
"BFB1-006床架外套";"180*200";"C062/V-1+22";"件";"0.00";"2184.00";"床上用品";"慕思.V6";"5179"
"QFD1-003B金海岸被套";"250*240";;"件";"380.00";"1140.00";"床上用品";"慕思.V6";"479"
"QFD1-131海珀小方抱枕套";"45*45";;"个";"53.00";"150.00";"床上用品";"慕思.V6";"563"
"QFB1-148枕套";"52*85";;"个";"0.00";"0.00";"床上用品";"慕思.V6";"7660"
"QFC1-009路虎裥棉床笠";"200*220*25";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"5027"
"QFZ1-009单层床笠";"150*200*20";;"件";"0.00";"400.00";"床上用品";"慕思.V6";"2320"
"QFB1-033幸福花开裥棉床笠";"150*200*30";;"件";"0.00";"983.00";"床上用品";"慕思.V6";"6866"
"QFD1-012绚丽多边枕套";"52*85";;"个";"60.00";"180.00";"床上用品";"慕思.V6";"510"
"QFA1-125寐裥棉床笠";"90*200";;"件";"179.00";"536.00";"床上用品";"慕思.V6";"237"
"QFC1-013莎朗柔美枕套";"52*85";;"个";"100.00";"300.00";"床上用品";"慕思.V6";"398"
"QFA1-002爱妮岛床上用品6件套";"D=220";"V6被芯1+V6枕芯2+被套1+枕套2";"套";"1139.74";"3489.00";"床上用品";"慕思.V6";"3766"
"QFB1-115深海被套";"250*240";;"件";"400.00";"1200.00";"床上用品";"慕思.V6";"454"
"QFD1-123左右裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"540"
"VB-039小方抱枕芯";"45*45";;"个";"23.00";"96.00";"床上用品";"慕思.V6";"3084"
"QFD1-029炽爱小方抱枕套";"45*45";;"个";"50.00";"150.00";"床上用品";"慕思.V6";"556"
"QFB1-019生活家裥棉床笠";"180*200*32";;"件";"287.00";"983.00";"床上用品";"慕思.V6";"5284"
"QFD1-008极光小方抱枕套";"45*45";;"个";"60.00";"180.00";"床上用品";"慕思.V6";"499"
"QFA1-002爱妮岛单层布床笠";"D=220";"V2-C253";"件";"301.00";"921.00";"床上用品";"慕思.V6";"2360"
"QFC1-013莎朗裥棉床笠";"180*200*25";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"396"
"QFB1-149床笠";"200*220*35";;"件";"0.00";"1278.00";"床上用品";"慕思.V6";"7365"
"QFB1-113格调床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1221.00";"3663.00";"床上用品";"慕思.V6";"446"
"QFD1-129钻影床上用品6件套";"180*200";"被套1+被芯1+枕套2+枕芯2";"套";"1148.00";"3444.00";"床上用品";"慕思.V6";"2485"
"QFB1-121被芯";"250*240";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"4703"
"QFD1-027风度小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"531"
"QFB1-136初晴小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"602"
"QFB1-115床品3件套";"150*200";"被套+2枕套";"套";"0.00";"1710.00";"床上用品";"慕思.V6";"5952"
"VB-060被芯";"250*240";;"件";"242.00";"798.00";"床上用品";"慕思.V6";"3087"
"QFC1-032观澜裥棉床笠";"180*200";"9082";"件";"0.00";"819.00";"床上用品";"慕思.V6";"4535"
"QFC1-005床笠";"90*200";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"4623"
"QFD1-001步步高升宽边枕套";"52*85";;"个";"130.00";"390.00";"床上用品";"慕思.V6";"470"
"QFB1-143被套";"250*240";;"件";"380.00";"0.00";"床上用品";"慕思.V6";"7000"
"VZ-002被套";"250*240";"停产";"件";"395.00";"1290.00";"床上用品";"慕思.V6";"3098"
"QFB1-006天鹅堡信封枕套";"52*91";;"个";"76.00";"227.00";"床上用品";"慕思.V6";"2310"
"QFD1-005B爱琴海小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"488"
"QFA1-002爱妮岛被套";"250*240";;"件";"551.00";"1575.00";"床上用品";"慕思.V6";"220"
"QFD1-132阿尔卑斯小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"571"
"QFC1-010凯旋门裥棉床笠";"90*200";"分体床笠";"件";"179.00";"536.00";"床上用品";"慕思.V6";"386"
"QFC1-032观澜日本棉枕芯";"52*85";;"个";"0.00";"0.00";"床上用品";"慕思.V6";"4645"
"QFB1-091迷你信封枕套";"52*85";;"个";"60.00";"180.00";"床上用品";"慕思.V6";"436"
"QFD1-016V爱床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1371.00";"4113.00";"床上用品";"慕思.V6";"520"
"QFB1-019床品6件套";"被套被胆250*240+2枕套52*85+2枕芯52*85";;"套";"0.00";"2985.00";"床上用品";"慕思.V6";"5419"
"QFC1-032观澜裥棉床笠";"180*200";"9055/纯棉";"件";"268.00";"819.00";"床上用品";"慕思.V6";"2037"
"QFB1-121韵裥棉床笠";"90*200";"分体床笠";"件";"179.00";"536.00";"床上用品";"慕思.V6";"462"
"QFD1-129钻影床上用品7件套";"180*200";"被套1+被芯1+裥棉床笠1+枕套2+枕芯2";"套";"1421.00";"4263.00";"床上用品";"慕思.V6";"545"
"QFC1-119芭莎被套";"250*240";;"件";"378.00";"1134.00";"床上用品";"慕思.V6";"406"
"QFD1-003B金海岸床上用品7件套";"150*200";"被套1+被芯1+枕芯2+枕套2+裥棉床笠1/配22公分床垫";"套";"1216.18";"3723.00";"床上用品";"慕思.V6";"3609"
"QFD1-129床品5件套";"180*200";"QFD1-129床品5件套/被套被芯各1/250*240/枕芯2/52*85/床笠配25公分床垫";"套";"0.00";"3777.00";"床上用品";"慕思.V6";"3892"
"QFD1-131海珀信封枕套";"52*85";;"个";"63.00";"180.00";"床上用品";"慕思.V6";"562"
"QFB1-148被套";"250*240";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"7659"
"QFC1-009路虎裥棉床笠";"90*200";"分体床笠";"件";"179.00";"536.00";"床上用品";"慕思.V6";"379"
"QFZ1-009单层床笠";"180*200*28";;"件";"198.00";"576.00";"床上用品";"慕思.V6";"2319"
"QFB1-033幸福花开裥棉床笠";"180*200*30";;"件";"287.00";"983.00";"床上用品";"慕思.V6";"6600"
"QFD1-012绚丽裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"509"
"QFA1-125寐裥棉床笠";"180*200";;"件";"273.00";"819.00";"床上用品";"慕思.V6";"236"
"QFC1-013莎朗裥棉床笠";"150*200*27";;"件";"0.00";"983.00";"床上用品";"慕思.V6";"8082"
"QFB1-121韵床上用品9件套";"180*200";"被套.被芯各1+枕套.枕芯各2+小方抱枕套.小方抱枕芯各1+裥棉床笠1配22公分床垫";"套";"1531.74";"0.00";"床上用品";"慕思.V6";"3758"
"QFB1-115深海床上用品7件套";"150*200";"V3-238/被套1+被芯1+枕套2+枕芯2+裥棉床笠1/配22公分床垫";"套";"1309.00";"3813.00";"床上用品";"慕思.V6";"2326"
"QFD1-123左右被套";"250*240";;"件";"400.00";"1200.00";"床上用品";"慕思.V6";"539"
"VB-039小方抱枕套";"45*45";"停产";"个";"68.00";"224.00";"床上用品";"慕思.V6";"3083"
"QFD1-029炽爱信封枕套";"52*85";;"个";"80.00";"240.00";"床上用品";"慕思.V6";"555"
"QFB1-019生活家裥棉床笠";"180*200*22";;"件";"287.00";"819.00";"床上用品";"慕思.V6";"5169"
"QFD1-008极光宽边枕套";"52*85";;"个";"130.00";"390.00";"床上用品";"慕思.V6";"498"
"QFA1-002爱妮岛单层布床笠";"D=220";;"件";"307.00";"921.00";"床上用品";"慕思.V6";"225"
"BCK1-172底座布套";"180*200";"K2-K114";"件";"0.00";"0.00";"床上用品";"慕思.V6";"7448"
"QFC1-013莎朗被套";"250*240";;"件";"378.00";"1134.00";"床上用品";"慕思.V6";"395"
"QFB1-149床笠";"180*200*30";;"件";"0.00";"0.00";"床上用品";"慕思.V6";"7096"
"QFB1-106蓝精灵小方抱枕芯";"45*45";;"个";"32.00";"96.00";"床上用品";"慕思.V6";"445"
"QFD1-107憩床上用品6件套";"180*200";"被套1+被芯1+枕套2+枕芯2";"套";"1088.00";"3264.00";"床上用品";"慕思.V6";"2487"
"QFD1-107枕芯";"52*85";;"个";"0.00";"0.00";"床上用品";"慕思.V6";"4704"
"QFD1-027风度小方抱枕套";"45*45";;"个";"60.00";"180.00";"床上用品";"慕思.V6";"530"
"QFB1-136初晴小方抱枕套";"45*45";;"个";"50.00";"150.00";"床上用品";"慕思.V6";"601"
"VB-060被套";"250*240";"停产";"件";"357.00";"1164.00";"床上用品";"慕思.V6";"3088"
"QFC1-032观澜裥棉床笠";"180*190";;"件";"0.00";"819.00";"床上用品";"慕思.V6";"4523"
"QFC1-009单层床笠";"180*200*30";;"件";"0.00";"576.00";"床上用品";"慕思.V6";"7218"
"QFD1-123床品3件套";"180*200";"被套250*240/枕套2/52*91";"套";"0.00";"0.00";"床上用品";"慕思.V6";"4621"
